Level	Date and Time	Source	Event ID	Task Category
Information	5/2/2021 2:59:22 AM	Microsoft-Windows-LoadPerf	1002	None	Performance counters for the .NET Data Provider for Oracle (.NET Data Provider for Oracle) service are already in the registry, no need to reinstall. This only happens when you install the same counter twice. The second time install will generate this event.
Information	5/2/2021 2:59:22 AM	Microsoft-Windows-LoadPerf	1002	None	Performance counters for the .NET Data Provider for Oracle (.NET Data Provider for Oracle) service are already in the registry, no need to reinstall. This only happens when you install the same counter twice. The second time install will generate this event.
Information	5/2/2021 2:59:22 AM	Microsoft-Windows-LoadPerf	1002	None	Performance counters for the .NET CLR Networking 4.0.0.0 (.NET CLR Networking 4.0.0.0) service are already in the registry, no need to reinstall. This only happens when you install the same counter twice. The second time install will generate this event.
Information	5/2/2021 2:59:22 AM	Microsoft-Windows-LoadPerf	1000	None	Performance counters for the .NET CLR Networking 4.0.0.0 (.NET CLR Networking 4.0.0.0) service were loaded successfully. The Record Data in the data section contains the new index values assigned to this service.
Information	5/2/2021 2:59:21 AM	Microsoft-Windows-LoadPerf	1002	None	Performance counters for the Windows Workflow Foundation 4.0.0.0 (Windows Workflow Foundation 4.0.0.0) service are already in the registry, no need to reinstall. This only happens when you install the same counter twice. The second time install will generate this event.
Information	5/2/2021 2:59:21 AM	Microsoft-Windows-LoadPerf	1000	None	Performance counters for the Windows Workflow Foundation 4.0.0.0 (Windows Workflow Foundation 4.0.0.0) service were loaded successfully. The Record Data in the data section contains the new index values assigned to this service.
Information	5/2/2021 2:59:21 AM	Microsoft-Windows-LoadPerf	1002	None	Performance counters for the MSDTC Bridge 4.0.0.0 (MSDTC Bridge 4.0.0.0) service are already in the registry, no need to reinstall. This only happens when you install the same counter twice. The second time install will generate this event.
Information	5/2/2021 2:59:21 AM	Microsoft-Windows-LoadPerf	1000	None	Performance counters for the MSDTC Bridge 4.0.0.0 (MSDTC Bridge 4.0.0.0) service were loaded successfully. The Record Data in the data section contains the new index values assigned to this service.
Information	5/2/2021 2:59:21 AM	Microsoft-Windows-LoadPerf	1002	None	Performance counters for the SMSvcHost 4.0.0.0 (SMSvcHost 4.0.0.0) service are already in the registry, no need to reinstall. This only happens when you install the same counter twice. The second time install will generate this event.
Information	5/2/2021 2:59:21 AM	Microsoft-Windows-LoadPerf	1000	None	Performance counters for the SMSvcHost 4.0.0.0 (SMSvcHost 4.0.0.0) service were loaded successfully. The Record Data in the data section contains the new index values assigned to this service.
Information	5/2/2021 2:59:21 AM	Microsoft-Windows-LoadPerf	1000	None	Performance counters for the {f6c5ad57-a5be-4259-9060-b2c4ebfccd96} (WorkflowServiceHost 4.0.0.0) service were loaded successfully. The Record Data in the data section contains the new index values assigned to this service.
Information	5/2/2021 2:59:21 AM	Microsoft-Windows-LoadPerf	1000	None	Performance counters for the {890c10c3-8c2a-4fe3-a36a-9eca153d47cb} (ServiceModel 4.0.0.0) service were loaded successfully. The Record Data in the data section contains the new index values assigned to this service.
Information	5/2/2021 2:59:12 AM	Microsoft-Windows-LoadPerf	1000	None	Performance counters for the ASP.NET (ASP.NET) service were loaded successfully. The Record Data in the data section contains the new index values assigned to this service.
Information	5/2/2021 2:59:12 AM	ASP.NET 4.0.30319.0	1019	Setup	Finish registering ASP.NET (version 4.0.30319.0). Detailed registration logs can be found in C:\Users\vagrant\AppData\Local\Temp\ASPNETSetup_00001.log
Warning	5/2/2021 2:59:12 AM	ASP.NET 4.0.30319.0	1020	Setup	Updates to the IIS metabase were aborted because IIS is either not installed or is disabled on this machine. To configure ASP.NET to run in IIS, please install or enable IIS and re-register ASP.NET using aspnet_regiis.exe /i.
Information	5/2/2021 2:59:11 AM	Microsoft-Windows-LoadPerf	1001	None	Performance counters for the ASP.NET (ASP.NET) service were removed successfully. The Record Data contains the new values of the system Last Counter and Last Help registry entries.
Information	5/2/2021 2:59:11 AM	Microsoft-Windows-LoadPerf	1002	None	Performance counters for the ASP.NET_4.0.30319 (ASP.NET_4.0.30319) service are already in the registry, no need to reinstall. This only happens when you install the same counter twice. The second time install will generate this event.
Information	5/2/2021 2:59:11 AM	ASP.NET 4.0.30319.0	1017	Setup	Start registering ASP.NET (version 4.0.30319.0) (internal flag: 0x00000404)
Information	5/2/2021 2:59:10 AM	Microsoft-Windows-LoadPerf	1000	None	Performance counters for the ASP.NET (ASP.NET) service were loaded successfully. The Record Data in the data section contains the new index values assigned to this service.
Information	5/2/2021 2:59:10 AM	ASP.NET 4.0.30319.0	1019	Setup	Finish registering ASP.NET (version 4.0.30319.0). Detailed registration logs can be found in C:\Users\vagrant\AppData\Local\Temp\ASPNETSetup_00000.log
Warning	5/2/2021 2:59:10 AM	ASP.NET 4.0.30319.0	1020	Setup	Updates to the IIS metabase were aborted because IIS is either not installed or is disabled on this machine. To configure ASP.NET to run in IIS, please install or enable IIS and re-register ASP.NET using aspnet_regiis.exe /i.
Information	5/2/2021 2:59:09 AM	Microsoft-Windows-LoadPerf	1000	None	Performance counters for the ASP.NET_4.0.30319 (ASP.NET_4.0.30319) service were loaded successfully. The Record Data in the data section contains the new index values assigned to this service.
Information	5/2/2021 2:59:08 AM	Microsoft-Windows-LoadPerf	1000	None	Performance counters for the aspnet_state (ASP.NET State Service) service were loaded successfully. The Record Data in the data section contains the new index values assigned to this service.
Information	5/2/2021 2:59:07 AM	ASP.NET 4.0.30319.0	1017	Setup	Start registering ASP.NET (version 4.0.30319.0) (internal flag: 0x00000404)
Information	5/2/2021 2:58:52 AM	Microsoft-Windows-MSDTC 2	4202	TM	MSDTC started with the following settings: Security Configuration (OFF = 0 and ON = 1): Allow Remote Administrator = 0, Network Clients = 0, Trasaction Manager Communication:  Allow Inbound Transactions = 0, Allow Outbound Transactions = 0, Transaction Internet Protocol (TIP) = 0,  Enable XA Transactions = 0,  Enable SNA LU 6.2 Transactions = 1,  MSDTC Communications Security = Mutual Authentication Required, Account = NT AUTHORITY\NetworkService,  Firewall Exclusion Detected = 0 Transaction Bridge Installed = 0 Filtering Duplicate Events = 1
Information	5/2/2021 2:58:48 AM	Microsoft-Windows-LoadPerf	1002	None	Performance counters for the .NET Memory Cache 4.0 (.NET Memory Cache 4.0) service are already in the registry, no need to reinstall. This only happens when you install the same counter twice. The second time install will generate this event.
Information	5/2/2021 2:58:48 AM	Microsoft-Windows-LoadPerf	1000	None	Performance counters for the .NET Memory Cache 4.0 (.NET Memory Cache 4.0) service were loaded successfully. The Record Data in the data section contains the new index values assigned to this service.
Error	5/2/2021 2:58:34 AM	Microsoft-Windows-WMI	10	None	"Event filter with query ""SELECT * FROM __InstanceModificationEvent WITHIN 60 WHERE TargetInstance ISA ""Win32_Processor"" AND TargetInstance.LoadPercentage > 99"" could not be reactivated in namespace ""//./root/CIMV2"" because of error 0x80041003. Events cannot be delivered through this filter until the problem is corrected."
Information	5/2/2021 2:58:33 AM	Microsoft-Windows-RestartManager	10000	None	Starting session 0 - ‎2021‎-‎05‎-‎02T09:58:33.125000000Z.
Information	5/2/2021 2:58:33 AM	MsiInstaller	1040	None	Beginning a Windows Installer transaction: C:\da98211505c20e1983ecf9\netfx_Full_GDR_x64.msi. Client Process Id: 1712.
Information	5/2/2021 2:56:59 AM	Desktop Window Manager	9003	None	The Desktop Window Manager was unable to start because a composited theme is not in use
Information	5/2/2021 2:56:59 AM	Microsoft-Windows-Winlogon	6000	None	The winlogon notification subscriber <SessionEnv> was unavailable to handle a notification event.
Information	5/2/2021 2:56:59 AM	Microsoft-Windows-Winlogon	4101	None	Windows license validated.
Information	5/2/2021 2:56:49 AM	Microsoft-Windows-WMI	5617	None	Windows Management Instrumentation Service subsystems initialized successfully
Information	5/2/2021 2:56:49 AM	Microsoft-Windows-WMI	5615	None	Windows Management Instrumentation Service started sucessfully
Information	5/2/2021 2:56:49 AM	Microsoft-Windows-User Profiles Service	1531	None	"The User Profile Service has started successfully.  

"
Information	5/2/2021 2:56:49 AM	Microsoft-Windows-EventSystem	4625	None	The EventSystem sub system is suppressing duplicate event log entries for a duration of 86400 seconds.  The suppression timeout can be controlled by a REG_DWORD value named SuppressDuplicateDuration under the following registry key: HKLM\Software\Microsoft\EventSystem\EventLog.
Information	5/2/2021 2:56:25 AM	Microsoft-Windows-User Profiles Service	1532	None	"The User Profile Service has stopped.  

"
Information	5/2/2021 2:56:08 AM	Windows Error Reporting	1001	None	"Fault bucket , type 0
Event Name: PnPGenericDriverFound
Response: Not available
Cab Id: 0

Problem signature:
P1: x64
P2: PCI\VEN_15AD&DEV_0405&SUBSYS_040515AD&REV_00
P3: 
P4: 
P5: 
P6: 
P7: 
P8: 
P9: 
P10: 

Attached files:

These files may be available here:
C:\ProgramData\Microsoft\Windows\WER\ReportQueue\NonCritical_x64_505c7fc25c7e5866de583f14c22e2b4c2a6018c_cab_010cd997

Analysis symbol: 
Rechecking for solution: 0
Report Id: 9d489ee8-ab2c-11eb-95ae-c5a52b37e307
Report Status: 6"
Information	5/2/2021 2:55:46 AM	Microsoft-Windows-Security-SPP	902	None	"The Software Protection service has started.
6.1.7601.17514"
Information	5/2/2021 2:55:46 AM	Microsoft-Windows-Security-SPP	1003	None	"The Software Protection service has completed licensing status check.
Application Id=55c92734-d682-4d71-983e-d6ec3f16059f
Licensing Status=
1: 039998e3-3ef5-4adf-b758-d25fa0128ff4, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
2: 47188d7c-b5ef-4336-91a9-3857b219fe95, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
3: 68531fb9-5511-4989-97be-d11a0f55633f, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
4: 6a4bd364-4b60-4856-a727-efb59d94348e, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
5: 6d47464d-e43d-4228-b051-fddd47fd403f, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
6: 8fe15d04-fc66-40e6-bf34-942481e06fd8, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
7: 9a159de8-d114-41d7-a5bf-d3574edb42fa, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
8: a60c85a9-7eff-4690-8aa1-010ddf5d38f0, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
9: a7dad4b1-8065-4576-9e61-2fd025fe16cc, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
10: c60b048b-8071-4532-8398-f15f4c981861, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
11: c837408d-3762-4dea-a4d7-6dba48f6c305, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
12: c99b641f-c4ea-4e63-bec3-5ed2ccd0f357, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
13: da71774d-b2c9-4c42-bb7b-a66365d5abb2, 1, 0 [(0 )(1 )(2 [0x00000000, 0, 1], [(?)( 5 0x00000000 10 14400)( 1 0x00000000 0 0 msft:rm/algorithm/flags/1.0 0x00000000 0)(?)(?)(?)])]
14: f14c8ee3-560d-441e-aee1-325c2e9ae74a, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]

"
Information	5/2/2021 2:55:45 AM	Microsoft-Windows-Security-SPP	1033	None	"These policies are being excluded since they are only defined with override-only attribute.
Policy Names=(IIS-W3SVC-MaxConcurrentRequests) (Microsoft-Windows-AuxiliaryDisplay-EnableAPI) (Microsoft-Windows-AuxiliaryDisplay-EnableCPL) (Microsoft-Windows-AuxiliaryDisplay-EnableDriver) (Microsoft-Windows-AuxiliaryDisplay-EnableSDP) (Microsoft-Windows-CertificateServices-CA-AdvancedTemplateSupport) (Microsoft-Windows-CertificateServices-CA-CertificateManagerRestrictionSupport) (Microsoft-Windows-CertificateServices-CA-CrossForestEnrollmentSupport) (Microsoft-Windows-CertificateServices-CA-ExitModuleSMTPSupport) (Microsoft-Windows-CertificateServices-CA-RoleSeparationSupport) (Microsoft-Windows-Fax-Common-DeviceLimit) (Microsoft-Windows-Fax-Common-EnableServerPolicy) (Microsoft-Windows-OfflineFiles-Core-BranchCachingEnabled) (Microsoft-Windows-OfflineFiles-Core-FeatureEnabled) (Microsoft-Windows-SensorsLicense-EnableCPL) (Microsoft.Windows.Smc-Enabled) (PeerToPeerBase-IdManager-EnabledPolicy) (PeerToPeerBase-Pnrp-EnabledPolicy) (Personalization-Enabled) (Printing-Spooler-Pmc-Licensing-Enabled) (SecureStartupFeature-Enabled) (SecureStartupFeature-Enabled-Driver) (SecureStartupFeature-Enabled-Premium) (SecureStartupFeature-PerfWarning) (SnippingToolLicensing-Enabled) (TSProxy-EdgeAdapter-MaxConnections) (TabletPCCoreInkRecognitionLicensing-EnableText) (Telnet-Client-EnableTelnetClient) (Telnet-Server-EnableTelnetServer) (TiffIFilterLicensing-EnableTiffIFilter) (nfs-admincmdtools-enabled) (nfs-adminmmc-enabled) (nfs-clientcmdtools-enabled) (nfs-clientcore-enabled) (nfs-servercmdtools-enabled) (nfs-servercore-enabled) (psync-Enabled) (snis-Enabled) (sua-EnableSUA) 
App Id=55c92734-d682-4d71-983e-d6ec3f16059f
Sku Id=da71774d-b2c9-4c42-bb7b-a66365d5abb2"
Information	5/2/2021 2:55:45 AM	Microsoft-Windows-Security-SPP	1025	None	Grace period has been started. Grace days=10  Grace type=5.
Information	5/2/2021 2:55:45 AM	Microsoft-Windows-Security-SPP	1016	None	"Proof of Purchase installed successfully. 
ACID=da71774d-b2c9-4c42-bb7b-a66365d5abb2
PKeyId=e8d49cca-c0ed-b38b-15f4-9e02b9b6da36"
Information	5/2/2021 2:55:40 AM	Windows Error Reporting	1001	None	"Fault bucket , type 0
Event Name: PnPDriverNotFound
Response: Not available
Cab Id: 0

Problem signature:
P1: x64
P2: PCI\VEN_15AD&DEV_0740&SUBSYS_074015AD&REV_10
P3: 
P4: 
P5: 
P6: 
P7: 
P8: 
P9: 
P10: 

Attached files:
C:\Windows\Temp\DMI6C08.tmp.log.xml

These files may be available here:
C:\ProgramData\Microsoft\Windows\WER\ReportQueue\NonCritical_x64_72da1383309c93bd2441accd728cf953e4fa97a_cab_058c6c56

Analysis symbol: 
Rechecking for solution: 0
Report Id: 8c9828e8-ab2c-11eb-95ae-c5a52b37e307
Report Status: 6"
Information	5/2/2021 2:55:38 AM	Microsoft-Windows-Security-SPP	1004	None	"The Software Protection service has successfully installed the license.
License Title=Windows Server(R) UL-PHN License (Private)
License Id=37ca45d8-2611-4d0a-b28e-a8e8a0d9cc5b"
Information	5/2/2021 2:55:38 AM	Microsoft-Windows-Security-SPP	1004	None	"The Software Protection service has successfully installed the license.
License Title=Windows Server(R) UL-PHN License (Public)
License Id=1820748a-5ccb-4cfc-8785-d9810e16ea93"
